CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|AmendNo|ItemDescription|ItemDescriptionD|Restrict|CashOnHand|Carryover|New|Total|Unit|Qty|OP1|OP2|OP3|OP4|OP5|_datecreated|_usercreated|_dateupdated|_userupdated
2|NCD-RTI|-|5|1|0|General Office Supplies (i.e. paper, stationary, ink catridges, cds etc.)|($52.54 * 1 months)||1817.22|0.00|-0.00|1817.22|Annual|||||||20170227||20171005|
2|NCD-RTI|-|8|1|0|FEMT-RTI training in BKK|Non-MoPH-Non local ( 3 Times * 9 Persons * 3 days * 58.82$) + ( 3 Times * 9 Persons * Trans 117.65$)||0.00|0.00|-0.00|0.00|Time|3|9.00|3.00|0.00|0.00|0.00|20170227||20170828|
2|NCD-RTI|-|8|2|0|FEMT-RTI training in BKK|MoPH-local ( 3 Times * 15 Persons * 3 days * 14.71$)||0.00|0.00|-0.00|0.00|Time|3|15.00|3.00|0.00|0.00|0.00|20170227||20170828|
2|NCD-RTI|-|8|3|0|Staff and mentor meeting|MoPH-local ( 3 Times * 12 Persons * 1 days * 14.71$)||0.00|0.00|-0.00|0.00|Time|3|12.00|1.00|0.00|0.00|0.00|20170227||20170828|
2|NCD-RTI|-|8|4|0|Staff and mentor meeting|Non-MoPH-local ( 3 Times * 4 Persons * 1 days * 14.71$) + ( 3 Times * 4 Persons * Trans 11.76$)||0.00|0.00|-0.00|0.00|Time|3|4.00|1.00|0.00|0.00|0.00|20170227||20170828|
2|NCD-RTI|-|8|5|0|Resource person for FEMT-RTI course|(14.71$/hr * 10 hrs * 3 persons )||0.00|0.00|-0.00|0.00|Time|1|3.00|1.00|0.00|0.00|0.00|20170227||20170828|
2|NCD-RTI|-|8|6|0|Communication cost (Phone call, Internet, Fax etc.)|($14.45 * 12 months)||6000.00|0.00|-0.00|6000.00|Month|12|||||500.00|20170227||20171005|
2|NCD-RTI|-|8|7|0|Translation and printing the manual Translation from Thai to English|($1159.40)||40000.00|0.00|-0.00|40000.00|Annual|||||||20170227||20171005|
2|NCD-RTI|-|8|8|0|Meeting facilites|||0.00|0.00|-0.00|0.00|Time|6|0.00|0.00|0.00|0.00|0.00|20170227||20170227|
2|NCD-RTI|-|8|11|0|Resource person for Dashboard Analytic Dashboard for RTI|($1159.40)||40000.00|0.00|-0.00|40000.00|Annual|||||||20170828||20171005|
2|NCD-RTI|-|8|12|0|Summary Meeting|()||0.00|0.00|-0.00|0.00|Annual|||||||20171003|||
