CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|SpendNo|SpendDescription|DateSpent|AmountSpent|ChequeSpent|DateAdjusted|AmountAdjusted|ChequeAdjusted|DateObligated|AmountObligated|Remark|_datecreated|_usercreated|_dateupdated|_userupdated
1|GAP-CB|-|5|2|1|Office Supply |20170323|3602.63|10170078|20170331|33.99|10170079|||ซื้อวัสดุสำนักงาน|20170425|gap-cb|20170425|gap-cb
1|GAP-CB|-|8|1|2|PEPFAR Strategic/Policy meeting workshop PEPFAR Strategic/M&E Training Workshop;local-MOPH,non-MOPH|20161031|8500.00|10170063||||||EA PEPFAR 03/11/2016 - ค่าใช้จ่ายในการประชุม, ค่าเดินทางของ Non-Local&Non-MOPH|20170208|gap-cb|19800101|gap-cb
1|GAP-CB|-|8|2|1|Supervisory Visit/Site Monitoring local-MOPH,non-MOPH|20170607|8000.00|10181626|20170619|-3000.00|Cash|||PEPFAR SIMS @UD|20170714|gap-cb|20170714|gap-cb
1|GAP-CB|-|8|2|3|Supervisory Visit/Site Monitoring local-MOPH,non-MOPH|20170711|14000.00|10181632|20170810|-11500.00|Cash|||PEPFAR @KK|20170904|gap-cb|20170904|gap-cb
1|GAP-CB|-|8|3|2|Capacity Building Registration Fee|20170718|97500.00|10181633||||||Registration fee for 5 officers MOPH, on Introductory and Basic Course on Implementating e-Health for digital government|20170904|gap-cb|20170904|gap-cb
1|GAP-CB|-|8|3|3|Capacity Building Registration Fee|20170629|74446.60|10181630|20170810|-21305.68|Cash|||9th IAS in Paris|20170904|gap-cb|20170904|gap-cb
1|GAP-CB|-|8|4|6|Global Technical Assistance |20161130|3500.00|10170070||||||ค่าเปลี่ยนตั๋วขากลับ - 2nd training workshop HIV/AIDs estimation and projection using AIDs epidemic model and spectrum tools|20170208|gap-cb|20170208|gap-cb
1|GAP-CB|-|8|4|9|Global Technical Assistance |20161108|39530.00|10170066|20161116|-1367.23|Cash|||Update HIV treatment and care workshop|20170208|gap-cb|20170208|gap-cb
1|GAP-CB|-|8|4|11|Global Technical Assistance |20161109|91348.00|10170067|20161116|-8200.97|Cash|||2nd training workshop HIV/AIDs estimation and projection using AIDs epidemic model and spectrum tools|20170208|gap-cb|20170208|gap-cb
1|GAP-CB|-|8|4|12|Global Technical Assistance |20161226|64000.00|10170073|20170113|-896.10|Cash|||3rd training workshop HIV/AIDs estimation and projection using AIDS epidemic model and spectrum tools|20170522||20170522|
1|GAP-CB|-|8|5|1|Meeting Facilities and management |20161031|5000.00|10170063||||||EA PEPFAR 03/11/2016 - ค่าเช่าห้องประชุม|20170208|gap-cb|20170208|gap-cb
1|GAP-CB|-|8|5|2|Meeting Facilities and management |20170607|1000.00|10181626||||||PEPFAR SIMS @UD|20170714|gap-cb|20170714|gap-cb
