CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|AmendNo|ItemDescription|ItemDescriptionD|Restrict|CashOnHand|Carryover|New|Total|Unit|Qty|OP1|OP2|OP3|OP4|OP5|_datecreated|_usercreated|_dateupdated|_userupdated
2|HSRP-YMSM|-|3|3|0|Training on Human Subject Protection and Good Clinical Practice|($58.82 or 2,000 THB * 6 people * 1 day) + ($35.29 or 1,200 THB * 6 people * 1 trip)||0.00|19200.00|-0.00|19200.00|Time|1|6.00|1.00|2000.00|1200.00|0.00|20170329||20171027|
2|HSRP-YMSM|-|3|4|0|Monitoring and evaluation|($58.82 or 2,000 THB * 4 people * 2 days * 4 times) + ($20.59 or 700 THB * 4 people * 4 times)||0.00|75200.00|-0.00|75200.00|Time|4|4.00|2.00|2000.00|700.00|0.00|20170329||20170916|
2|HSRP-YMSM|-|3|5|0|International AIDS Conference in Amsterdam, Netherlands during 23-27 July 2018|||0.00|230000.00|-0.00|230000.00|Time|1|1.00|9.00|9542.00|93400.00|50722.00|20170329||20170913|
2|HSRP-YMSM|-|3|6|0|Young MSM community working group meeting|($17.65 or 600 THB * 5 participants * 4 times) + ($20.59 or 700 THB * 5 participants * 4 times)||0.00|0.00|26000.00|26000.00|Time|4|5.00|1.00|600.00|700.00|0.00|20170919||20170920|
2|HSRP-YMSM|-|3|7|0|Project dry-run activity|($57.85 or 2,000 THB * 2 participants * 4 days) + ($43.38 or 1,500 THB * 2 participants * 1 time)||19000.00|0.00|-0.00|19000.00|Time|1|2.00|4.00|2000.00|1500.00|0.00|20171027||20171027|
2|HSRP-YMSM|-|4|1|0|Cabinets|$144.61 or 5,000 THB * 4 units||20000.00|0.00|-0.00|20000.00|Unit|4|5000.00|||||20171027||20171027|
2|HSRP-YMSM|-|5|1|0|Lab and medical supplies (Tube, Gloves, Syringe, Pipette etc.)|$588.24 or 20,000 THB * 3 times||15000.00|45000.00|-0.00|60000.00|Time|3|20000.00|||||20170821||20171013|
2|HSRP-YMSM|-|5|2|0|IT Supplies|$294.12 or 10,000 THB * 2 times||0.00|20000.00|-0.00|20000.00|Time|2|10000.00|||||20170821||20170913|
2|HSRP-YMSM|-|5|3|0|Office Supplies|$147.06 or 5,000 THB * 12 months||0.00|60000.00|-0.00|60000.00|Month|12|5000.00|||||20170821||20170920|
2|HSRP-YMSM|-|5|4|0|IT Software License|(Windows $176.47 or 6,000 THB x 4 licenses) + (MS Office $558.82 or 19,000 THB x 4 licenses) + (STATA $1,470.59 or 50,000 THB x 3 licenses)||0.00|250000.00|-0.00|250000.00|Time|1|250000.00|||||20170821||20170918|
2|HSRP-YMSM|-|6|1|0|PrEP for HIV prevention|$352.94 or 12,000 THB/case * 100 cases||0.00|1200000.00|-0.00|1200000.00|Case|100|12000.00|||||20170329||20170329|
2|HSRP-YMSM|-|8|1|0|Participants compensation at Nakhon Sawan and Bangrak site|$16.18 or 550 THB * 200 participants * 5 visits||524450.00|25550.00|-0.00|550000.00|Case|1000|||||550.00|20170329||20171016|
2|HSRP-YMSM|-|8|2|0|Participants compensation for Cohort at Silom Clinic @TropMed|$23.53 or 800 THB * 250 participants * 5 visits||0.00|1000000.00|-0.00|1000000.00|Case|1250|||||800.00|20170329||20170818|
2|HSRP-YMSM|-|8|3|0|Focus group discussion|($14.71 or 500 THB * 6 persons * 7 times, note taker $44.12 or 1,700 THB * 2 persons * 7 times, meeting facilities $11.76 or 400 THB * 7 times)||0.00|0.00|47600.00|47600.00|Time|7|6.00|1.00|500.00|0.00|3800.00|20170329||20170918|
2|HSRP-YMSM|-|8|4|0|Key informant interview|$14.71 or 500 THB * 15 people||0.00|7500.00|-0.00|7500.00|Case|15|||||500.00|20170329||20170913|
2|HSRP-YMSM|-|8|5|0|Qualitative data collection (transcription, coding, thematic analysis, report writing)|$5,882.35 or 200,000 THB * 1 time||0.00|0.00|200000.00|200000.00|Time|1|0.00|0.00|0.00|0.00|200000.00|20170818||20170920|
2|HSRP-YMSM|-|8|6|0|Pre-paid phone card|$14.71 or 500 THB * 12 months * 2 sites||0.00|12000.00|-0.00|12000.00|Month|12|||||1000.00|20170329||20170825|
2|HSRP-YMSM|-|8|7|0|Compensation for youth advocacy|($29.41 or 1,000 THB adult youth-advocator * 50 adolescents) + ($14.71 or 500 THB youth-advocator * 50 adolecents)||0.00|75000.00|-0.00|75000.00|Case|50|||||1500.00|20170329||20170818|
2|HSRP-YMSM|-|8|8|0|Compensation for community outreach staff|($294.12 or 10,000 THB * 12 months) + ($294.12 or 10,000 THB * 9 months)||0.00|210000.00|-0.00|210000.00|Annual|||||||20170329||20171013|
2|HSRP-YMSM|-|8|9|0|Scientific meeting|$17.65 or 600 THB x 5 people x 2 days x 2 times) + ($35.29 or 1,200 THB  x 5 people x 2 times) + ($441.18 or 15,000 THB x 2 times)||0.00|54000.00|-0.00|54000.00|Time|2|5.00|2.00|600.00|1200.00|15000.00|20170329||20171013|
2|HSRP-YMSM|-|8|10|0|Training on Human Subject Protection and Good Clinical Practice|($17.65 or 600 THB x 10 people x 1 day) + ($17.65 or 600 THB  x 10 people) + (meeting facilities $588.24 or 20,000 THB)||9800.00|0.00|22200.00|32000.00|Time|1|10.00|1.00|600.00|600.00|20000.00|20170329||20171027|
2|HSRP-YMSM|-|8|11|0|Young MSM Community Working Group Meeting for Nakhon Sawan|($17.65 or 600 THB * 10 participants * 4 times) + ($14.71 or 500 THB * 10 participants * 4 times) + ($14.71 or 500 THB * 10 participants * 4 times)||2000.00|44000.00|-0.00|46000.00|Time|4|10.00|1.00|600.00|500.00|500.00|20170329||20171013|
2|HSRP-YMSM|-|8|12|0|Young MSM community working group meeting for Silom Clinic and Bangrak|($17.65 or 600 THB * 10 participants * 4 times) + ($14.71 or 500 THB * 10 participants * 4 times) + ($14.71 or 500 THB * 10 participants * 4 times)||2000.00|44000.00|-0.00|46000.00|Time|4|10.00|1.00|600.00|500.00|500.00|20170329||20171013|
2|HSRP-YMSM|-|8|13|0|Press conference for Silom Clinic|($17.65 or 600 THB * 60 participants * 1 time) + ($17.65 or 600 THB * 60 participants * 1 time) + ($2,294.12 or 78,000 THB * 1 time)||15000.00|135000.00|-0.00|150000.00|Time|1|60.00|1.00|600.00|600.00|78000.00|20170818||20171013|
2|HSRP-YMSM|-|8|14|0|Press conference for Bangrak|($17.65 or 600 THB * 50 participants * 1 time) + ($17.65 or 600 THB * 50 participants * 1 time) + ($1,470.59 or 50,000 THB * 1 time)||0.00|110000.00|-0.00|110000.00|Time|1|50.00|1.00|600.00|600.00|50000.00|20170916||20170916|
2|HSRP-YMSM|-|8|15|0|Business card for YMSM Cohort roadshow|$588.24 or 20,000 THB * 1 time||8000.00|12000.00|-0.00|20000.00|Time|1|0.00|0.00|0.00|0.00|20000.00|20170818||20171013|
2|HSRP-YMSM|-|8|16|0|Monitoring and evaluation|($17.64 or 600 THB * 10 people * 2 days * 4 times) + ($88.24 or 3,000 THB * 4 times)||30000.00|0.00|30000.00|60000.00|Time|4|10.00|2.00|600.00|0.00|3000.00|20170818||20171013|
2|HSRP-YMSM|-|8|17|0|Project dry-run activity|($17.65 or 600 THB * 20 participants * 2 times) + ($17.65 or 600 THB * 20 participants * 2 times) + ($441.18 or 15,000 THB * 2 times)||0.00|0.00|78000.00|78000.00|Time|2|20.00|1.00|600.00|600.00|15000.00|20170818||20170920|
2|HSRP-YMSM|-|8|18|0|Training on counseling|($173.53 or 6,000 THB * 2 people) + ($130.15 or 4,500 THB * 5 people)||34500.00|0.00|-0.00|34500.00|Annual|||||||20171012||20171027|
2|HSRP-YMSM|-|8|19|0|Exchange rate management|$122,966.74 or 4,251,587.49 THB * 1 time||3294661.49|212132.00|744794.00|4251587.49|Annual|||||||20170825||20171027|
